ProblemSize,Iterations,Distance,Walltime,Cores
20           4000                  0.000000     0.279689			1
50           4000                  0.004146     4.429410			1
100           4000                  0.844141     34.183334			1
150           4000                  2.090275     127.907335			1
200           4000                  3.051852     303.351825			1
